X,Y,GU_NM,THT_HG,BHT_DM,WTRTB_BT,WDPT_NM,CREAT_DE
127.12610242,37.545788639,강동구,3.00000000,7.00000000,2.00000000,벚나무,
127.144586003,37.519213932,강동구,7.00000000,17.00000000,3.00000000,벚나무,
127.143484527,37.55934557,강동구,3.00000000,20.00000000,2.00000000,벚나무,
127.147391987,37.526220255,강동구,4.00000000,10.00000000,2.00000000,벚나무,
127.147305777,37.526028051,강동구,5.00000000,15.00000000,3.00000000,벚나무,
127.147583299,37.526080852,강동구,4.00000000,13.00000000,3.00000000,벚나무,
127.14711721,37.525999089,강동구,4.00000000,9.00000000,3.00000000,벚나무,
127.125052641,37.54347983,강동구,6.00000000,10.00000000,3.00000000,벚나무,
127.123926949,37.539849395,강동구,4.00000000,11.00000000,2.00000000,벚나무,
127.125126533,37.543692473,강동구,6.00000000,12.00000000,3.00000000,벚나무,
127.125420651,37.543898783,강동구,6.00000000,12.00000000,2.00000000,벚나무,
127.12510603,37.543017388,강동구,6.00000000,8.00000000,2.00000000,벚나무,
127.145691434,37.526272624,강동구,4.00000000,11.00000000,2.00000000,벚나무,
127.150370638,37.532819831,강동구,3.00000000,12.00000000,2.00000000,벚나무,
127.125596545,37.544403547,강동구,6.00000000,11.00000000,3.00000000,벚나무,
127.14561234,37.521840869,강동구,7.00000000,14.00000000,4.00000000,벚나무,
127.124690684,37.541897691,강동구,4.00000000,10.00000000,2.00000000,벚나무,
127.145638604,37.521882732,강동구,7.00000000,16.00000000,4.00000000,벚나무,
127.125010201,37.54272154,강동구,4.00000000,10.00000000,2.00000000,벚나무,
127.145045365,37.520339401,강동구,7.00000000,19.00000000,5.00000000,벚나무,
127.143846395,37.517394278,강동구,8.00000000,23.00000000,4.00000000,벚나무,
127.14642222,37.5238224,강동구,5.00000000,16.00000000,3.00000000,벚나무,
127.145758677,37.526253217,강동구,4.00000000,14.00000000,2.00000000,벚나무,
127.125766867,37.544873627,강동구,6.00000000,11.00000000,3.00000000,벚나무,
127.145734194,37.522141273,강동구,7.00000000,20.00000000,4.00000000,벚나무,
127.143581681,37.559829451,강동구,3.00000000,22.00000000,2.00000000,벚나무,
127.12588331,37.545197343,강동구,6.00000000,11.00000000,3.00000000,벚나무,
127.15199006,37.558834946,강동구,6.00000000,12.00000000,3.00000000,벚나무,
127.146919224,37.525052957,강동구,5.00000000,10.00000000,4.00000000,벚나무,
127.146614049,37.526026691,강동구,4.00000000,13.00000000,2.00000000,벚나무,
127.146709184,37.524515414,강동구,5.00000000,10.00000000,4.00000000,벚나무,
127.146885364,37.524338815,강동구,6.00000000,15.00000000,4.00000000,벚나무,
127.145599095,37.521788684,강동구,7.00000000,14.00000000,4.00000000,벚나무,
127.144503563,37.518991748,강동구,7.00000000,15.00000000,3.00000000,벚나무,
127.043253558,37.482106157,강남구,6.00000000,10.00000000,3.00000000,벚나무,
127.124296459,37.54083163,강동구,4.00000000,12.00000000,2.00000000,벚나무,
127.145262923,37.520890291,강동구,7.00000000,11.00000000,6.00000000,벚나무,
127.144562919,37.519151197,강동구,7.00000000,15.00000000,3.00000000,벚나무,
127.150324677,37.532708132,강동구,3.00000000,12.00000000,2.00000000,벚나무,
127.125209137,37.543932018,강동구,6.00000000,11.00000000,2.00000000,벚나무,
127.125824927,37.54502844,강동구,4.00000000,12.00000000,2.00000000,벚나무,
127.044208021,37.483453982,강남구,7.00000000,34.00000000,5.00000000,벚나무,
127.054432377,37.519708581,강남구,7.00000000,10.00000000,2.00000000,벚나무,
127.044424459,37.483374435,강남구,3.00000000,10.00000000,1.00000000,벚나무,
127.124570783,37.541535774,강동구,4.00000000,10.00000000,2.00000000,벚나무,
127.084710175,37.515495622,송파구,4.00000000,20.00000000,3.00000000,벚나무,
127.084798527,37.515141134,송파구,6.00000000,19.00000000,6.00000000,벚나무,
127.0851204,37.513857082,송파구,7.00000000,17.00000000,4.00000000,벚나무,
127.085353527,37.512125469,송파구,7.00000000,23.00000000,3.00000000,벚나무,
127.084657956,37.515707457,송파구,8.00000000,22.00000000,7.00000000,벚나무,
127.085314149,37.513071539,송파구,7.00000000,14.00000000,6.00000000,벚나무,
127.084693424,37.515568,송파구,5.00000000,20.00000000,3.00000000,벚나무,
127.084641161,37.515782775,송파구,7.00000000,18.00000000,6.00000000,벚나무,
126.918186525,37.547245851,마포구,7.00000000,9.00000000,4.00000000,벚나무,
126.838404706,37.523966923,양천구,6.00000000,15.00000000,3.00000000,벚나무,
126.816840045,37.550678605,강서구,4.00000000,12.00000000,3.00000000,벚나무,
126.863446922,37.532413064,강서구,4.00000000,10.00000000,3.00000000,왕벚나무,
126.886405002,37.508721039,구로구,4.00000000,9.00000000,3.00000000,왕벚나무,
126.883240834,37.4968064,구로구,6.00000000,8.00000000,3.00000000,왕벚나무,
126.829139343,37.501909263,구로구,6.00000000,11.00000000,3.00000000,왕벚나무,
126.883159958,37.481544332,금천구,6.00000000,25.00000000,3.00000000,벚나무,
126.877709826,37.478896058,금천구,6.00000000,12.00000000,2.00000000,벚나무,
126.910369748,37.497266982,영등포구,6.00000000,18.00000000,4.00000000,벚나무,
126.827917405,37.53802638,양천구,4.00000000,20.00000000,2.00000000,벚나무,
126.816389473,37.551025047,강서구,5.00000000,13.00000000,4.00000000,벚나무,
126.860837711,37.531999767,강서구,4.00000000,10.00000000,2.00000000,왕벚나무,
126.829185483,37.504665474,구로구,6.00000000,16.00000000,3.00000000,왕벚나무,
126.838585125,37.530039273,강서구,5.00000000,12.00000000,3.00000000,왕벚나무,
126.881551138,37.484753747,금천구,65.00000000,15.00000000,5.00000000,벚나무,
126.854027141,37.531137681,강서구,7.00000000,10.00000000,3.00000000,왕벚나무,
126.845083323,37.530518764,강서구,5.00000000,13.00000000,3.00000000,왕벚나무,
126.838909061,37.523199161,양천구,6.00000000,15.00000000,3.00000000,벚나무,
126.816470172,37.572580182,강서구,7.00000000,14.00000000,2.00000000,벚나무,
126.8163005,37.563701113,강서구,8.00000000,11.00000000,4.00000000,벚나무,
126.860592742,37.532067938,강서구,5.00000000,12.00000000,3.00000000,왕벚나무,
126.852047753,37.530987402,강서구,4.00000000,13.00000000,3.00000000,왕벚나무,
126.88543688,37.498363421,구로구,6.00000000,8.00000000,3.00000000,왕벚나무,
126.91752069,37.533207826,영등포구,8.00000000,42.00000000,8.00000000,벚나무,
126.889072675,37.467409222,금천구,4.00000000,10.00000000,1.00000000,벚나무,
127.080066656,37.666577495,노원구,6.00000000,9.00000000,3.00000000,왕벚나무,
127.055263436,37.683607871,노원구,3.00000000,15.00000000,1.00000000,벚나무,
127.084806763,37.514404699,송파구,5.00000000,13.00000000,3.00000000,벚나무,
126.816464539,37.554893778,강서구,4.00000000,9.00000000,2.00000000,벚나무,
126.885775688,37.509189332,구로구,6.00000000,8.00000000,3.00000000,왕벚나무,
126.885899495,37.509280965,구로구,6.00000000,10.00000000,3.00000000,왕벚나무,
126.898916623,37.457172163,금천구,6.00000000,12.00000000,3.00000000,벚나무,
126.90683191,37.581055688,은평구,5.00000000,8.00000000,2.00000000,왕벚나무,
126.913442322,37.589543941,은평구,7.00000000,8.00000000,2.00000000,왕벚나무,
126.914683445,37.594025621,은평구,6.00000000,5.00000000,2.00000000,왕벚나무,
126.816994024,37.575151898,강서구,8.00000000,19.00000000,3.00000000,벚나무,
126.81640829,37.568317766,강서구,4.00000000,18.00000000,5.00000000,벚나무,
126.870337076,37.502840429,구로구,4.00000000,16.00000000,2.00000000,왕벚나무,
126.886991615,37.508478638,구로구,4.00000000,8.00000000,3.00000000,왕벚나무,
126.886371729,37.473870166,금천구,4.00000000,15.00000000,2.00000000,벚나무,
126.88491782,37.477278135,금천구,7.00000000,14.00000000,4.00000000,벚나무,
127.055575814,37.678958406,노원구,4.00000000,6.00000000,2.00000000,벚나무,
126.914154755,37.59222568,은평구,5.00000000,9.00000000,2.00000000,왕벚나무,
126.913342171,37.59073096,은평구,5.00000000,7.00000000,2.00000000,왕벚나무,
126.910177888,37.584050784,은평구,6.00000000,8.00000000,2.00000000,왕벚나무,
126.921130366,37.603115776,은평구,11.00000000,12.00000000,3.00000000,왕벚나무,
126.903894399,37.578160502,은평구,6.00000000,7.00000000,2.00000000,왕벚나무,
126.938251067,37.558281673,서대문구,5.00000000,13.00000000,2.00000000,벚나무,
126.907935486,37.581994448,은평구,7.00000000,9.00000000,2.00000000,왕벚나무,
126.839339811,37.530086677,강서구,5.00000000,7.00000000,2.00000000,왕벚나무,
126.848500251,37.530653855,강서구,4.00000000,9.00000000,2.00000000,왕벚나무,
126.855330874,37.531399074,강서구,4.00000000,9.00000000,3.00000000,왕벚나무,
126.883557366,37.484389951,구로구,3.00000000,8.00000000,2.00000000,왕벚나무,
126.884599415,37.477992094,금천구,5.00000000,23.00000000,4.00000000,벚나무,
126.861878337,37.490782831,구로구,8.00000000,16.00000000,5.00000000,수양벚나무,
126.931901431,37.517071801,영등포구,5.00000000,35.00000000,4.00000000,벚나무,
127.034217122,37.63922546,도봉구,6.00000000,18.00000000,5.00000000,왕벚나무,
127.048129391,37.668031868,도봉구,4.00000000,10.00000000,4.00000000,왕벚나무,2012-01-10
127.047884689,37.668908427,도봉구,4.00000000,10.00000000,3.00000000,왕벚나무,
127.048362766,37.667245203,도봉구,4.00000000,10.00000000,4.00000000,왕벚나무,2012-01-10
127.051317115,37.684239919,도봉구,6.00000000,9.00000000,3.00000000,왕벚나무,
127.046364897,37.666341651,도봉구,10.00000000,29.00000000,5.00000000,왕벚나무,2012-01-19
126.913505682,37.58997141,은평구,6.00000000,8.00000000,2.00000000,왕벚나무,
126.911135981,37.584915356,은평구,6.00000000,8.00000000,2.00000000,왕벚나무,
126.894417879,37.575228054,마포구,11.00000000,14.00000000,5.00000000,벚나무,
127.084994563,37.514357299,송파구,5.00000000,20.00000000,5.00000000,벚나무,
127.084734493,37.51469002,송파구,5.00000000,14.00000000,3.00000000,벚나무,
126.816906496,37.571599483,강서구,8.00000000,14.00000000,1.00000000,벚나무,
126.882686309,37.496664616,구로구,6.00000000,8.00000000,3.00000000,왕벚나무,
126.888254966,37.469250442,금천구,5.00000000,17.00000000,6.00000000,벚나무,
126.884124913,37.497416418,구로구,6.00000000,8.00000000,3.00000000,왕벚나무,
127.051094807,37.683345113,도봉구,6.00000000,13.00000000,4.00000000,왕벚나무,
127.076624897,37.659731753,노원구,4.00000000,10.00000000,1.00000000,왕벚나무,
127.046323754,37.667685987,도봉구,10.00000000,29.00000000,5.00000000,왕벚나무,2012-01-19
126.907504117,37.581681469,은평구,4.00000000,8.00000000,2.00000000,왕벚나무,
126.92250387,37.605916003,은평구,7.00000000,10.00000000,2.00000000,왕벚나무,
126.907793615,37.581947428,은평구,5.00000000,8.00000000,2.00000000,왕벚나무,
126.904840884,37.579141124,은평구,4.00000000,6.00000000,2.00000000,왕벚나무,
126.910242408,37.584674336,은평구,6.00000000,9.00000000,2.00000000,왕벚나무,
127.0848348,37.5149971,송파구,6.00000000,12.00000000,5.00000000,벚나무,
126.883249949,37.484601645,구로구,3.00000000,8.00000000,2.00000000,왕벚나무,
126.885455428,37.476057367,금천구,5.00000000,25.00000000,5.00000000,벚나무,
126.884627873,37.477921581,금천구,6.00000000,18.00000000,3.00000000,벚나무,
126.910404202,37.496256381,영등포구,6.00000000,14.00000000,7.00000000,벚나무,
126.915318794,37.524178749,영등포구,7.00000000,28.00000000,6.00000000,벚나무,
127.046281393,37.667071049,도봉구,10.00000000,29.00000000,5.00000000,왕벚나무,2012-01-19
126.922372843,37.605633624,은평구,7.00000000,10.00000000,2.00000000,왕벚나무,
126.89346298,37.574560531,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.946016284,37.541936828,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.90839136,37.549327949,마포구,8.00000000,9.00000000,8.00000000,벚나무,
126.816804921,37.565418098,강서구,5.00000000,13.00000000,3.00000000,벚나무,
126.877389802,37.478797071,금천구,5.00000000,20.00000000,1.00000000,벚나무,
126.921269961,37.448904555,금천구,4.00000000,8.00000000,2.00000000,벚나무,
127.04634792,37.667972004,도봉구,10.00000000,29.00000000,5.00000000,왕벚나무,2012-01-19
127.055582859,37.678770437,노원구,4.00000000,6.00000000,2.00000000,벚나무,
127.055581107,37.678874684,노원구,4.00000000,6.00000000,2.00000000,벚나무,
127.063711731,37.665871787,노원구,6.00000000,12.00000000,2.00000000,왕벚나무,
126.915979603,37.59887779,은평구,7.00000000,7.00000000,2.00000000,왕벚나무,
126.90631692,37.580578308,은평구,5.00000000,8.00000000,2.00000000,왕벚나무,
126.883251073,37.469462992,금천구,4.00000000,10.00000000,1.00000000,벚나무,
127.01709368,37.653001767,도봉구,5.00000000,5.00000000,1.00000000,왕벚나무,
127.025540991,37.659218618,도봉구,6.00000000,7.00000000,2.00000000,왕벚나무,
127.04871016,37.666587201,도봉구,4.00000000,10.00000000,4.00000000,왕벚나무,2012-01-10
126.917822738,37.548542068,마포구,3.00000000,10.00000000,4.00000000,벚나무,
126.951049759,37.54231939,마포구,4.50000000,15.00000000,4.00000000,벚나무,
126.855839641,37.52736029,양천구,6.00000000,20.00000000,1.00000000,벚나무,
126.832877388,37.506563377,양천구,8.00000000,8.00000000,2.00000000,벚나무,
126.838374628,37.524024567,양천구,6.00000000,15.00000000,3.00000000,벚나무,
127.085346433,37.51293155,송파구,5.00000000,23.00000000,4.00000000,벚나무,
127.084680036,37.514904022,송파구,6.00000000,13.00000000,3.00000000,벚나무,
127.048281258,37.688535769,도봉구,4.00000000,12.00000000,3.00000000,왕벚나무,
127.055231955,37.682740818,노원구,3.00000000,15.00000000,1.00000000,벚나무,
127.055219958,37.682994222,노원구,3.00000000,12.00000000,1.00000000,벚나무,
126.909163876,37.582369942,서대문구,4.00000000,8.00000000,1.00000000,벚나무,
126.856288218,37.527438437,양천구,6.00000000,20.00000000,1.00000000,벚나무,
126.946761301,37.542568899,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.839182726,37.522744172,양천구,6.00000000,15.00000000,3.00000000,벚나무,
127.084891375,37.514045368,송파구,5.00000000,15.00000000,2.00000000,벚나무,
127.063699097,37.666428627,노원구,6.00000000,10.00000000,2.00000000,왕벚나무,
127.055652425,37.689058091,노원구,4.00000000,6.00000000,2.00000000,벚나무,
126.892766482,37.574024042,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.894201228,37.57528558,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.827224183,37.538731071,양천구,4.00000000,20.00000000,2.00000000,벚나무,
126.81664809,37.569201791,강서구,5.00000000,14.00000000,3.00000000,벚나무,
126.843131234,37.530398666,강서구,5.00000000,10.00000000,3.00000000,왕벚나무,
126.860559737,37.531967108,강서구,4.00000000,11.00000000,2.00000000,왕벚나무,
126.816472513,37.572684615,강서구,7.00000000,13.00000000,3.00000000,벚나무,
126.904661645,37.578960068,은평구,5.00000000,7.00000000,2.00000000,왕벚나무,
126.909648965,37.58352013,은평구,5.00000000,8.00000000,2.00000000,왕벚나무,
126.916525475,37.548814792,마포구,3.00000000,10.00000000,4.00000000,벚나무,
126.945070802,37.541154471,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.862725149,37.52633751,양천구,7.00000000,17.00000000,5.00000000,벚나무,
126.892868324,37.574054864,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.828923242,37.500990561,구로구,6.00000000,11.00000000,3.00000000,왕벚나무,
127.085207248,37.513499532,송파구,7.00000000,18.00000000,5.00000000,벚나무,
127.085227304,37.513429981,송파구,4.00000000,17.00000000,5.00000000,벚나무,
126.915750985,37.598227256,은평구,7.00000000,6.00000000,2.00000000,왕벚나무,
126.816840432,37.55072861,강서구,4.00000000,13.00000000,3.00000000,벚나무,
126.816621741,37.555830855,강서구,4.00000000,13.00000000,4.00000000,벚나무,
126.938295617,37.558312439,서대문구,3.00000000,13.00000000,2.00000000,벚나무,
126.917446441,37.545627822,마포구,7.00000000,13.00000000,3.00000000,벚나무,
126.91769413,37.54615349,마포구,7.00000000,12.00000000,4.00000000,벚나무,
126.918046911,37.546958184,마포구,7.00000000,11.00000000,4.00000000,벚나무,
126.944939483,37.540598962,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.945011144,37.540856456,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.81655149,37.560904915,강서구,4.00000000,7.00000000,1.00000000,벚나무,
126.816271689,37.562478916,강서구,6.00000000,9.00000000,2.00000000,벚나무,
126.829013826,37.505774695,구로구,6.00000000,11.00000000,4.00000000,왕벚나무,
126.897055119,37.45647331,금천구,8.00000000,14.00000000,3.00000000,벚나무,
126.884210268,37.478876522,금천구,5.00000000,17.00000000,5.00000000,벚나무,
126.87687299,37.478795264,금천구,6.00000000,7.00000000,3.00000000,벚나무,
126.887217281,37.471600773,금천구,6.00000000,22.00000000,6.00000000,벚나무,
126.8950521,37.456194563,금천구,8.00000000,12.00000000,3.00000000,벚나무,
126.896773288,37.45639773,금천구,7.00000000,13.00000000,3.00000000,벚나무,
126.892975921,37.458616393,금천구,5.00000000,13.00000000,5.00000000,벚나무,
126.912265708,37.585326913,서대문구,8.00000000,26.00000000,1.00000000,벚나무,
126.858916101,37.531766606,강서구,4.00000000,10.00000000,3.00000000,왕벚나무,
126.837692953,37.525480487,양천구,6.00000000,15.00000000,3.00000000,벚나무,
126.816975068,37.573103952,강서구,6.00000000,16.00000000,2.00000000,벚나무,
126.856142621,37.531408126,강서구,4.00000000,8.00000000,2.00000000,왕벚나무,
126.829186792,37.503904771,구로구,6.00000000,16.00000000,4.00000000,왕벚나무,
126.829013927,37.505715848,구로구,8.00000000,11.00000000,3.00000000,왕벚나무,
126.829140253,37.501450833,구로구,6.00000000,11.00000000,3.00000000,왕벚나무,
126.892831825,37.458925776,금천구,6.00000000,16.00000000,5.00000000,벚나무,
126.884522252,37.478157155,금천구,4.00000000,22.00000000,4.00000000,벚나무,
127.084592259,37.515260692,송파구,7.00000000,13.00000000,2.00000000,벚나무,
127.085147514,37.513037798,송파구,3.00000000,10.00000000,2.00000000,벚나무,
127.084697815,37.51483269,송파구,6.00000000,7.00000000,2.00000000,벚나무,
127.084780855,37.515211285,송파구,6.00000000,17.00000000,5.00000000,벚나무,
127.08485574,37.514188032,송파구,6.00000000,18.00000000,5.00000000,벚나무,
127.084824574,37.514328018,송파구,5.00000000,16.00000000,3.00000000,벚나무,
127.085175323,37.512896922,송파구,3.00000000,12.00000000,4.00000000,벚나무,
127.084924523,37.514641729,송파구,4.00000000,18.00000000,4.00000000,벚나무,
127.08519055,37.513571754,송파구,6.00000000,20.00000000,6.00000000,벚나무,
127.084977858,37.514427725,송파구,5.00000000,12.00000000,2.00000000,벚나무,
127.084660019,37.514974468,송파구,5.00000000,15.00000000,4.00000000,벚나무,
127.084866422,37.514871721,송파구,6.00000000,16.00000000,6.00000000,벚나무,
127.084885937,37.514783662,송파구,6.00000000,20.00000000,7.00000000,벚나무,
127.084729721,37.515426961,송파구,6.00000000,20.00000000,4.00000000,벚나무,
127.084572103,37.51606914,송파구,6.00000000,22.00000000,6.00000000,벚나무,
127.084817134,37.515070236,송파구,6.00000000,12.00000000,5.00000000,벚나무,
127.036511147,37.661612832,도봉구,5.00000000,6.00000000,3.00000000,왕벚나무,
127.026049715,37.658667269,도봉구,5.00000000,6.00000000,3.00000000,왕벚나무,
127.049138742,37.688125888,도봉구,4.00000000,12.00000000,3.00000000,왕벚나무,
127.050756407,37.685649168,도봉구,5.00000000,12.00000000,3.00000000,왕벚나무,
127.052156543,37.655946813,도봉구,6.00000000,15.00000000,5.00000000,왕벚나무,
127.061985865,37.606836668,성북구,3.00000000,10.00000000,2.00000000,벚나무,
127.039483744,37.608865933,성북구,5.00000000,23.00000000,6.00000000,벚나무,
127.085071774,37.513324021,송파구,3.00000000,14.00000000,3.00000000,벚나무,
127.046749668,37.656369675,도봉구,4.00000000,10.00000000,3.00000000,왕벚나무,
127.031967993,37.642675076,도봉구,5.00000000,9.00000000,2.00000000,왕벚나무,
127.051343132,37.684446423,도봉구,5.00000000,9.00000000,2.00000000,왕벚나무,
127.070243244,37.587556286,동대문구,4.00000000,37.00000000,2.00000000,왕벚나무,
127.07203548,37.585191647,동대문구,3.00000000,10.00000000,1.00000000,왕벚나무,
127.027372198,37.604427171,성북구,6.00000000,15.00000000,2.00000000,벚나무,
127.015915768,37.59559727,성북구,7.00000000,12.00000000,6.00000000,왕벚나무,
127.049716822,37.65851005,도봉구,6.00000000,6.00000000,3.00000000,왕벚나무,
127.050175596,37.655510833,도봉구,5.00000000,12.00000000,4.00000000,왕벚나무,
127.016830167,37.602960224,성북구,8.00000000,15.00000000,2.00000000,벚나무,
127.028013387,37.604485077,성북구,6.00000000,15.00000000,2.00000000,벚나무,
126.995511551,37.556213493,중구,6.00000000,12.00000000,7.00000000,왕벚나무,
127.011754929,37.55429122,중구,6.00000000,12.00000000,4.00000000,왕벚나무,
127.027473369,37.604446606,성북구,6.00000000,15.00000000,2.00000000,벚나무,
127.038570624,37.591430192,성북구,5.00000000,10.00000000,3.00000000,벚나무,
127.036748745,37.632819395,강북구,8.00000000,18.00000000,6.00000000,벚나무,
126.953903494,37.535482743,용산구,6.00000000,10.00000000,3.00000000,왕벚나무,
127.051918627,37.654367646,도봉구,5.00000000,6.00000000,2.00000000,왕벚나무,
127.050630795,37.655379357,도봉구,6.00000000,10.00000000,4.00000000,왕벚나무,
127.049769343,37.655759415,도봉구,6.00000000,8.00000000,2.00000000,왕벚나무,
126.99842369,37.561856256,중구,4.00000000,11.00000000,3.00000000,왕벚나무,
127.018958336,37.602300733,성북구,6.00000000,22.00000000,3.00000000,벚나무,
127.008649664,37.611304654,성북구,8.00000000,29.00000000,7.00000000,벚나무,
127.009397206,37.610193831,성북구,9.00000000,22.00000000,6.00000000,벚나무,
127.04793615,37.668470552,도봉구,4.00000000,10.00000000,4.00000000,왕벚나무,
127.051246546,37.683920514,도봉구,5.00000000,7.00000000,2.00000000,왕벚나무,
127.050184204,37.686072021,도봉구,6.00000000,8.00000000,3.00000000,왕벚나무,
127.01574899,37.655514824,도봉구,5.00000000,6.00000000,1.00000000,왕벚나무,
127.051343948,37.684510127,도봉구,5.00000000,10.00000000,3.00000000,왕벚나무,
127.047993173,37.668634961,도봉구,4.00000000,10.00000000,3.00000000,왕벚나무,
127.052616825,37.655845226,도봉구,5.00000000,13.00000000,4.00000000,왕벚나무,
127.029354836,37.585389373,성북구,6.00000000,10.00000000,2.00000000,벚나무,
127.039163922,37.592851333,성북구,4.00000000,9.00000000,3.00000000,벚나무,
127.009018042,37.610688478,성북구,7.00000000,19.00000000,5.00000000,벚나무,
126.998322811,37.561661084,중구,5.00000000,12.00000000,3.00000000,왕벚나무,
127.051118462,37.683450172,도봉구,7.00000000,12.00000000,4.00000000,왕벚나무,
127.016102862,37.654512192,도봉구,6.00000000,4.00000000,1.00000000,왕벚나무,
127.051106334,37.682549844,도봉구,6.00000000,9.00000000,2.00000000,왕벚나무,
127.052560285,37.654516595,도봉구,5.00000000,7.00000000,2.00000000,왕벚나무,
127.04478068,37.663962965,도봉구,4.00000000,10.00000000,3.00000000,왕벚나무,
127.051778826,37.653125498,도봉구,6.00000000,10.00000000,3.00000000,왕벚나무,
127.07076753,37.587011049,동대문구,3.00000000,31.00000000,2.00000000,왕벚나무,
127.074377437,37.582582126,동대문구,4.00000000,25.00000000,3.00000000,왕벚나무,
127.076702253,37.577065024,동대문구,5.00000000,24.00000000,3.00000000,왕벚나무,
127.015402068,37.603340453,성북구,5.00000000,18.00000000,2.00000000,벚나무,
127.018069483,37.602597007,성북구,7.00000000,17.00000000,2.00000000,벚나무,
126.996109707,37.558013774,중구,6.00000000,11.00000000,5.00000000,왕벚나무,
127.04019421,37.595495755,성북구,4.00000000,8.00000000,2.00000000,벚나무,
127.039037593,37.630995026,강북구,8.00000000,20.00000000,6.00000000,벚나무,
127.030448023,37.603956572,성북구,7.00000000,19.00000000,3.00000000,벚나무,
127.038802528,37.59200805,성북구,5.00000000,8.00000000,3.00000000,벚나무,
127.085330852,37.513002882,송파구,4.00000000,16.00000000,5.00000000,벚나무,
127.014835793,37.597532231,성북구,7.00000000,12.00000000,6.00000000,왕벚나무,
127.040603298,37.598866018,성북구,5.00000000,8.00000000,2.00000000,벚나무,
127.012020412,37.554744363,중구,6.00000000,13.00000000,4.00000000,왕벚나무,
127.054917694,37.560634193,성동구,4.00000000,8.00000000,2.00000000,왕벚나무,
127.084874677,37.514119373,송파구,6.00000000,22.00000000,6.00000000,벚나무,
127.040603269,37.598484791,성북구,5.00000000,7.00000000,2.00000000,벚나무,
127.071220082,37.586426852,동대문구,4.00000000,24.00000000,2.00000000,왕벚나무,
126.958566789,37.540381129,용산구,7.00000000,15.00000000,4.00000000,왕벚나무,
127.076855433,37.575846535,동대문구,5.00000000,30.00000000,4.00000000,왕벚나무,
126.996129318,37.56101324,중구,6.00000000,15.00000000,6.00000000,왕벚나무,
126.954511933,37.535644708,용산구,6.00000000,5.00000000,3.00000000,왕벚나무,
127.110730814,37.550871928,광진구,5.00000000,13.00000000,2.00000000,벚나무,
127.071278121,37.586328054,동대문구,3.00000000,30.00000000,2.00000000,왕벚나무,
126.959333176,37.538969709,용산구,3.00000000,8.00000000,2.00000000,왕벚나무,
126.960025234,37.537829388,용산구,3.00000000,9.00000000,2.00000000,왕벚나무,
126.997872675,37.561050816,중구,4.00000000,11.00000000,4.00000000,왕벚나무,
126.99611467,37.561476096,중구,10.00000000,23.00000000,7.00000000,왕벚나무,
127.110285641,37.549787499,광진구,5.00000000,14.00000000,2.00000000,벚나무,
127.073710503,37.583386057,동대문구,3.00000000,25.00000000,1.00000000,왕벚나무,
127.107790553,37.546367156,광진구,4.00000000,16.00000000,3.00000000,왕벚나무,
127.071155194,37.586493746,동대문구,5.00000000,32.00000000,4.00000000,왕벚나무,
127.017253416,37.547327074,성동구,5.00000000,16.00000000,3.00000000,왕벚나무,
127.11016879,37.549530379,광진구,4.00000000,13.00000000,3.00000000,벚나무,
126.959604836,37.538574987,용산구,3.00000000,10.00000000,2.00000000,왕벚나무,
127.075561747,37.568501017,동대문구,4.00000000,24.00000000,2.00000000,왕벚나무,
127.07615465,37.569538327,동대문구,5.00000000,20.00000000,3.00000000,왕벚나무,
127.011537597,37.554181788,중구,6.00000000,11.00000000,4.00000000,왕벚나무,
127.033633969,37.553968782,성동구,3.00000000,11.00000000,6.00000000,왕벚나무,
127.046505562,37.484712154,강남구,4.00000000,8.00000000,2.00000000,벚나무,
127.14358136,37.55970845,강동구,4.00000000,30.00000000,2.00000000,벚나무,
127.124161762,37.540480799,강동구,4.00000000,10.00000000,2.00000000,벚나무,
127.144863356,37.519907833,강동구,8.00000000,12.00000000,3.00000000,벚나무,
127.125633603,37.544511917,강동구,6.00000000,10.00000000,2.00000000,벚나무,
127.147192448,37.525721961,강동구,4.00000000,18.00000000,2.00000000,벚나무,
127.145333847,37.526471519,강동구,4.00000000,12.00000000,2.00000000,벚나무,
127.150175982,37.532346752,강동구,3.00000000,10.00000000,2.00000000,벚나무,
127.15615743,37.560535893,강동구,5.00000000,12.00000000,3.00000000,벚나무,
127.144545429,37.51839247,강동구,7.00000000,12.00000000,3.00000000,벚나무,
127.060222598,37.521335913,강남구,4.00000000,12.00000000,3.00000000,벚나무,
127.084941181,37.514569503,송파구,5.00000000,13.00000000,3.00000000,벚나무,
126.894698678,37.5031171,영등포구,6.00000000,10.00000000,1.00000000,벚나무,
126.90987916,37.499297968,영등포구,6.00000000,18.00000000,6.00000000,벚나무,
126.893179423,37.452970192,금천구,3.00000000,4.00000000,1.00000000,벚나무,
126.914305666,37.533642981,영등포구,6.00000000,11.00000000,2.00000000,벚나무,
