fid,tht_hg,bht_dm,wtrtb_bt,wdpt_nm,wdpt_cd,lng,lat
"4807",9,26,5,양버즘나무,PTA,127.004926731,37.481997358
"4808",5,21,3,느티나무,ZS,127.044392614,37.466924607
"4809",6,15,3,은행나무,GB,127.04676254,37.459582729
"4810",5,10,2,메타세쿼이아,TB,127.002011535,37.475023672
"4811",6,19,4,양버즘나무,PTA,126.993410596,37.480655368
"4812",12,44,6,양버즘나무,PTA,126.99251726,37.502375306
"4813",7,14,2,은행나무,GB,127.036443094,37.460454737
"4814",6,10,2,메타세쿼이아,TB,127.001452504,37.475095063
"4815",9,14,2,은행나무,GB,127.002718602,37.482276339
"4816",6,19,4,느티나무,ZS,127.031138479,37.473440953
"4817",9,23,5,양버즘나무,PTA,127.014988093,37.487488975
"4819",7,28,6,은행나무,GB,127.043641555,37.473590072
"4820",6,25,4,양버즘나무,PTA,126.99318259,37.481009535
"4821",7,23,4,은행나무,GB,127.003801267,37.507488482
"4822",7,37,10,느티나무,ZS,127.032437414,37.484464968
"4823",6,17,5,은행나무,GB,127.042112247,37.470210081
"4824",10,27,12,양버즘나무,PTA,127.004308554,37.487795772
"4825",10,26,4,메타세쿼이아,TB,127.042514466,37.476786278
"4826",7,18,4,은행나무,GB,127.042541837,37.474662872
"4827",11,36,8,양버즘나무,PTA,127.012435159,37.493166027
"4828",9,10,2,은행나무,GB,127.011056707,37.509578093
"4829",12,30,8,양버즘나무,PTA,126.990931455,37.491905488
"4830",10,34,11,양버즘나무,PTA,126.996784362,37.499317783
"4831",9,19,5,은행나무,GB,127.010337776,37.51054675
"4832",8,26,7,느티나무,ZS,127.058051614,37.457735399
"4833",13,23,12,가중나무,AA,127.008046418,37.514624409
"4834",8,15,5,은행나무,GB,127.037912655,37.462066396
"4835",6,21,4,은행나무,GB,127.04899677,37.469763736
"4836",6,29,8,느티나무,ZS,127.025621519,37.460070912
"4837",5,11,3,왕벚나무,PS,127.035172786,37.478345019
"4838",7,13,2,은행나무,GB,127.039147557,37.463159679
"4839",14,27,7,양버즘나무,PTA,127.018898705,37.495169529
"4840",16,30,6,양버즘나무,PTA,127.018098872,37.494924895
"4841",11,30,4,가중나무,AA,127.0130047,37.515580371
"4842",8,25,6,느티나무,ZS,127.065422754,37.455231197
"4843",6,17,4,은행나무,GB,127.051894101,37.452317414
"4844",15,40,8,튤립나무,LT,126.993594511,37.502908673
"4845",7,27,5,느티나무,ZS,127.053308982,37.460140402
"4846",6,28,6,양버즘나무,PTA,127.039895318,37.468980899
"4847",9,29,8,느티나무,ZS,127.029541306,37.484070642
"4848",10,27,8,느티나무,ZS,127.032363765,37.484126315
"4849",7,25,6,은행나무,GB,126.993513393,37.479995876
"4850",12,33,12,양버즘나무,PTA,127.011210736,37.498828257
"4851",8,25,8,회화나무,STJ,127.010978266,37.50266875
"4852",6,18,5,느티나무,ZS,127.002345382,37.50369533
"4853",8,29,5,양버즘나무,PTA,127.02492828,37.495678967
"4854",12,34,8,양버즘나무,PTA,127.011899915,37.483542338
"4855",6,20,6,은행나무,GB,127.050540995,37.454722705
"4856",0,9,0,느티나무,ZS,127.020972452,37.482896252
"4857",9,25,4,양버즘나무,PTA,127.015098015,37.518632956
"4858",8,29,8,느티나무,ZS,127.057318891,37.458047707
"4859",3,8,1,은행나무,GB,127.023675929,37.497922872
"4860",5,10,2,메타세쿼이아,TB,126.989206768,37.475080668
"4861",9,26,8,양버즘나무,PTA,127.000973731,37.482117416
"4862",7,14,2,은행나무,GB,126.983421496,37.471595363
"4863",8,21,5,은행나무,GB,126.986673231,37.501767556
"4864",8,20,3,은행나무,GB,126.991588763,37.490842286
"4865",7,30,6,은행나무,GB,127.043863395,37.473376521
"4866",6,32,9,느티나무,ZS,127.014368285,37.457334865
"4867",7,12,2,양버즘나무,PTA,127.009903498,37.512275178
"4868",9,22,4,느티나무,ZS,127.077041997,37.45888097
"4869",8,18,5,은행나무,GB,127.03816642,37.462249841
"4870",6,20,5,은행나무,GB,126.98216674,37.480948541
"4871",10,33,8,양버즘나무,PTA,127.035257209,37.467918244
"4872",4,53,10,느티나무,ZS,127.090821216,37.463517842
"4873",4,6,2,왕벚나무,PS,127.052950203,37.450026001
"4874",8,28,8,메타세쿼이아,TB,127.035477612,37.473905088
"4875",6,17,2,은행나무,GB,127.041101509,37.469519944
"4876",0,21,6,양버즘나무,PTA,127.03838458,37.475336698
"4877",5,15,3,은행나무,GB,127.017440829,37.485097874
"4878",8,15,6,은행나무,GB,127.004324366,37.508937947
"4879",5,30,6,느티나무,ZS,126.983153142,37.476567545
"4880",7,29,7,은행나무,GB,127.047270392,37.473223984
"4881",11,34,6,양버즘나무,PTA,127.001289412,37.475723642
"4882",12,30,7,양버즘나무,PTA,127.019283469,37.495539819
"4883",11,27,7,양버즘나무,PTA,126.988915414,37.501851467
"4884",13,25,7,양버즘나무,PTA,127.039109314,37.478077894
"4885",11,37,13,양버즘나무,PTA,127.023213758,37.50669797
"4886",10,34,10,양버즘나무,PTA,127.030852992,37.490714175
"4887",11,45,8,양버즘나무,PTA,127.009692914,37.507782201
"4888",6,26,5,양버즘나무,PTA,126.987826306,37.477986133
"4889",9,18,4,양버즘나무,PTA,127.006908137,37.477901675
"4890",8,15,6,가중나무,AA,127.00848156,37.515373755
"4891",11,42,7,양버즘나무,PTA,127.00599358,37.495701643
"4892",6,25,4,양버즘나무,PTA,127.03986157,37.468944578
"4893",10,24,7,양버즘나무,PTA,126.99814853,37.481465907
"4894",12,42,6,양버즘나무,PTA,126.999470294,37.504634592
"4895",10,19,4,양버즘나무,PTA,127.035295849,37.475908731
"4896",12,30,8,양버즘나무,PTA,126.990197683,37.501888778
"4897",8,15,5,양버즘나무,PTA,126.990173588,37.501883727
"4898",11,33,5,양버즘나무,PTA,127.013905904,37.493342854
"4899",8,19,7,양버즘나무,PTA,127.038459337,37.475751967
"4900",8,29,6,은행나무,GB,127.01717482,37.515431261
"4901",12,28,12,양버즘나무,PTA,127.010150103,37.498681309
"4902",8,12,1,은행나무,GB,126.982919522,37.492971106
"4903",6,23,7,느티나무,ZS,127.012539157,37.457152329
"4904",5,8,3,왕벚나무,PS,127.048726553,37.456483763
"4905",4,11,3,단풍나무,MP,126.994356653,37.487970678
"4906",5,10,2,메타세쿼이아,TB,126.989508915,37.474704476
"4907",11,39,12,느티나무,ZS,127.084411513,37.461633619
"4908",15,33,7,튤립나무,LT,126.997744155,37.504074451
"4909",8,27,12,양버즘나무,PTA,126.995875858,37.484057237
"4910",6,12,2,메타세쿼이아,TB,126.995616243,37.473408664
"4911",4,30,12,가중나무,AA,127.010720001,37.517238775
"4912",12,32,12,가중나무,AA,127.007766693,37.509880129
"4913",7,21,6,은행나무,GB,126.994904853,37.480454955
"4914",7,9,1,은행나무,GB,127.036498723,37.460556366
"4915",9,18,6,양버즘나무,PTA,127.0342212,37.466378187
"4916",12,34,6,양버즘나무,PTA,127.011824201,37.48370214
"4917",5,8,2,메타세쿼이아,TB,126.988366242,37.475026111
"4918",8,25,5,양버즘나무,PTA,127.015774867,37.48500223
"4919",6,35,10,느티나무,ZS,127.030957198,37.484259536
"4920",12,38,8,양버즘나무,PTA,126.987855711,37.49185258
"4921",0,9,0,느티나무,ZS,127.018314236,37.482080485
"4922",8,28,7,메타세쿼이아,TB,127.027550929,37.466879877
"4923",12,33,10,양버즘나무,PTA,127.000278749,37.506248474
"4924",9,27,6,느티나무,ZS,127.075527086,37.458938486
"4925",10,14,5,양버즘나무,PTA,127.038939808,37.475818006
"4926",3,8,3,꽃사과,PRS,126.982893489,37.485315266
"4927",8,30,6,느티나무,ZS,127.080568709,37.460509341
"4928",9,36,5,양버즘나무,PTA,126.992983928,37.481138388
"4929",10,31,12,양버즘나무,PTA,127.004033271,37.484884128
"4930",9,40,5,느티나무,ZS,127.077452277,37.459051538
"4931",5,8,2,은행나무,GB,127.057594348,37.44465408
"4932",5,13,4,은행나무,GB,127.025166309,37.470881698
"4933",7,28,5,느티나무,ZS,127.057378538,37.458399236
"4934",6,20,3,은행나무,GB,127.046818879,37.459432115
"4935",7,23,6,은행나무,GB,127.028161311,37.472169618
"4936",8,24,4,양버즘나무,PTA,127.034287093,37.464912106
"4937",5,10,2,메타세쿼이아,TB,126.987241016,37.47534742
"4938",4,15,3,느티나무,ZS,126.994263079,37.473804922
"4939",6,38,8,느티나무,ZS,127.026528647,37.460035231
"4940",11,28,7,메타세쿼이아,TB,127.042868338,37.477195965
"4941",7,17,4,느티나무,ZS,126.995499246,37.473700602
"4942",11,31,7,양버즘나무,PTA,127.010360274,37.492801838
"4943",6,29,6,느티나무,ZS,127.015172446,37.481105552
"4944",5,16,4,은행나무,GB,127.056987296,37.446192367
"4945",0,9,0,느티나무,ZS,127.017394003,37.481807638
"4946",8,22,5,느티나무,ZS,127.076670186,37.459004166
"4947",13,42,12,가중나무,AA,127.014657274,37.520328881
"4948",8,25,10,회화나무,STJ,127.010109595,37.504355024
"4949",8,27,6,느티나무,ZS,127.059031385,37.457686861
"4950",12,39,12,가중나무,AA,127.012445133,37.516074666
"4951",7,16,3,메타세쿼이아,TB,127.011638787,37.50850275
"4952",9,29,8,양버즘나무,PTA,126.998889919,37.479829163
"4953",5,10,2,메타세쿼이아,TB,127.00121838,37.474646806
"4954",9,23,5,양버즘나무,PTA,127.015238202,37.48695823
"4955",10,31,5,양버즘나무,PTA,127.005031999,37.48177043
"4956",12,34,6,양버즘나무,PTA,126.990689283,37.484698474
"4957",8,33,5,양버즘나무,PTA,127.016826841,37.488982092
"4981",9,27,6,은행나무,GB,127.018420951,37.515686796
"4958",12,15,8,양버즘나무,PTA,127.017637452,37.494783919
"4959",7,17,2,은행나무,GB,126.992680674,37.493569416
"4960",0,9,0,느티나무,ZS,127.021391075,37.482927363
"4961",7,14,2,은행나무,GB,127.043900415,37.473483083
"4962",7,25,5,양버즘나무,PTA,126.994276973,37.480497422
"4963",8,17,4,느티나무,ZS,127.039395769,37.468910531
"4964",7,25,6,느티나무,ZS,127.0709701,37.45734858
"4965",10,35,7,양버즘나무,PTA,127.026356868,37.497722286
"4966",5,10,2,메타세쿼이아,TB,126.993685707,37.473903343
"4967",7,18,3,은행나무,GB,127.049980203,37.470697908
"4968",7,22,4,메타세쿼이아,TB,127.030951467,37.471354217
"4969",8,33,6,양버즘나무,PTA,127.030792105,37.489194147
"4970",7,11,2,은행나무,GB,127.056715172,37.44628668
"4971",7,25,6,은행나무,GB,127.048198952,37.474054377
"4972",7,11,2,은행나무,GB,127.036589791,37.461366594
"4973",9,33,6,양버즘나무,PTA,126.998356703,37.504013176
"4974",11,35,6,양버즘나무,PTA,126.99024985,37.485390931
"4975",12,30,8,양버즘나무,PTA,127.035976647,37.47776551
"4976",5,10,2,메타세쿼이아,TB,127.006202887,37.477026414
"4977",5,8,3,왕벚나무,PS,127.050289723,37.455199322
"4978",0,9,0,느티나무,ZS,127.008162981,37.478355619
"4979",13,34,6,은행나무,GB,127.019806186,37.514492175
"4980",6,28,9,느티나무,ZS,127.013523523,37.457551205
"4982",3,8,2,꽃사과,PRS,126.98515044,37.485645172
"4983",7,22,6,은행나무,GB,127.044262586,37.471411705
"4984",14,33,7,양버즘나무,PTA,127.018254511,37.495221473
"4985",13,27,4,양버즘나무,PTA,127.025102257,37.487460297
"4986",7,15,2,은행나무,GB,126.987125112,37.489377796
"4987",8,25,6,은행나무,GB,127.010566425,37.493581297
"4988",8,13,2,은행나무,GB,127.038966983,37.45826366
"4989",15,14,4,은행나무,GB,127.023126123,37.48685013
"4990",6,25,7,느티나무,ZS,127.046660847,37.462810792
"4991",4,20,5,느티나무,ZS,126.987505388,37.479397818
"4992",9,28,5,양버즘나무,PTA,127.028451309,37.487905976
"4993",7,19,5,은행나무,GB,126.992542747,37.493550139
"4994",9,21,7,은행나무,GB,127.010413328,37.494635722
"4995",8,27,3,양버즘나무,PTA,127.026422398,37.492552123
"4996",5,13,3,은행나무,GB,127.053212416,37.449875209
"4997",8,27,8,양버즘나무,PTA,127.038461682,37.476451666
"4998",5,8,3,왕벚나무,PS,127.048777241,37.456573011
"4999",13,41,7,메타세쿼이아,TB,127.04198043,37.47592304
"5000",11,30,5,양버즘나무,PTA,127.016910606,37.509653599
"5001",5,15,3,칠엽수,AC,127.012116439,37.499973812
"5002",14,27,7,양버즘나무,PTA,127.004378493,37.498206996
"5003",5,19,4,느티나무,ZS,126.990629893,37.486679375
"5004",9,19,4,느티나무,ZS,127.078836316,37.459500852
"5005",8,27,6,느티나무,ZS,127.082405063,37.463689665
